1.0888   108.8884   -224.201344065
1.0888   111.1106   -224.207966685
1.0888   113.3328   -224.212926342
1.0888   115.5550   -224.216350466
1.0888   117.7772   -224.218353442
1.0888   119.9994   -224.202436116
1.0888   122.2216   -224.202964561
1.0888   124.4438   
1.0888   126.6660   -224.200458716
1.0888   128.8882   -224.197593340
1.0888   131.1104   -224.193756848
1.0888   133.3326   -224.189022416
1.0888   135.5548   -224.183460889
1.0888   137.7770   -224.177193433
1.0888   139.9992   -224.170602514
1.0888   142.2214   -224.163814311
1.0888   144.4436   -224.156901034
1.0888   146.6658   -224.149933092
1.0888   148.8880   -224.142979456
1.0888   151.1102   -224.136107956
1.0888   153.3324   -224.129385492
1.0888   155.5546   -224.122878145
1.0888   157.7768   -224.116651161
1.0888   159.9990   -224.110768792
                         
1.1110   60.0000   -223.971352289
1.1110   62.2222   -224.000821317
1.1110   64.4444   -224.021941651
1.1110   66.6666   -224.036462432
1.1110   68.8888   -224.045753891
1.1110   71.1110   -224.050890601
1.1110   73.3332   
1.1110   75.5554   -224.051890967
1.1110   77.7776   -224.048935915
1.1110   79.9998   -224.044258871
1.1110   82.2220   -224.039019382
1.1110   84.4442   -224.040804299
1.1110   86.6664   -224.049362506
1.1110   88.8886   -224.062648986
1.1110   91.1108   -224.079083644
1.1110   93.3330   -224.097459919
1.1110   95.5552   -224.116864722
1.1110   97.7774   -224.136612624
1.1110   99.9996   -224.154927795
1.1110   102.2218   -224.207534242
1.1110   104.4440   -224.218568663
1.1110   106.6662   -224.227617793
1.1110   108.8884   -224.234850621
1.1110   111.1106   -224.240416677
1.1110   113.3328   -224.244448750
1.1110   115.5550   -224.247065292
1.1110   117.7772   -224.248372522
1.1110   119.9994   -224.248466278
1.1110   122.2216   -224.225404120
1.1110   124.4438   
1.1110   126.6660   -224.222447668
1.1110   128.8882   -224.219481090
1.1110   131.1104   -224.215618791
1.1110   133.3326   -224.210928757
1.1110   135.5548   -224.205519176
1.1110   137.7770   -224.199730398
1.1110   139.9992   -224.193680746
1.1110   142.2214   -224.187437735
1.1110   144.4436   -224.181067012
1.1110   146.6658   -224.174632781
1.1110   148.8880   -224.168198178
1.1110   151.1102   -224.161825587
1.1110   153.3324   -224.155576877
1.1110   155.5546   -224.149513559
1.1110   157.7768   -224.143696835
1.1110   159.9990   -224.138187522
                         
1.1332   60.0000   -224.027802030
1.1332   62.2222   -224.052991407
1.1332   64.4444   -224.070624123
1.1332   66.6666   -224.082308739
1.1332   68.8888   -224.089300829
1.1332   71.1110   -224.092581194
1.1332   73.3332   -224.092916212
1.1332   75.5554   -224.090904898
1.1332   77.7776   -224.087015791
1.1332   79.9998   -224.081615921
1.1332   82.2220   -224.076360665
1.1332   84.4442   -224.078108117
1.1332   86.6664   -224.085831657
1.1332   88.8886   -224.097685968
1.1332   91.1108   -224.112252477
1.1332   93.3330   -224.128453158
1.1332   95.5552   -224.145476151
1.1332   97.7774   -224.162715201
1.1332   99.9996   -224.226715279
1.1332   102.2218   -224.238415267
1.1332   104.4440   -224.248101204
1.1332   106.6662   -224.255952011
1.1332   108.8884   -224.262125251
1.1332   111.1106   -224.266760115
1.1332   113.3328   -224.269980041
1.1332   115.5550   -224.271895006
1.1332   117.7772   -224.272603518
1.1332   119.9994   -224.272194361
1.1332   122.2216   -224.270748112
1.1332   124.4438   -224.268338497
1.1332   126.6660   -224.265033598
1.1332   128.8882   -224.235182110
1.1332   131.1104   -224.231327359
1.1332   133.3326   -224.226761143
1.1332   135.5548   -224.221783764
1.1332   137.7770   -224.216490457
1.1332   139.9992   -224.210944633
1.1332   142.2214   -224.205207713
1.1332   144.4436   -224.199339585
1.1332   146.6658   -224.193399027
1.1332   148.8880   -224.187444083
1.1332   151.1102   -224.181532380
1.1332   153.3324   -224.175721390
1.1332   155.5546   -224.170068615
1.1332   157.7768   -224.164631685
1.1332   159.9990   -224.159468355
                         
1.1554   60.0000   -224.075360492
1.1554   62.2222   -224.096689789
1.1554   64.4444   -224.111188263
1.1554   66.6666   -224.120333657
1.1554   68.8888   -224.125275144
1.1554   71.1110   -224.126906816
1.1554   73.3332   -224.125924477
1.1554   75.5554   -224.122869923
1.1554   77.7776   -224.118165576
1.1554   79.9998   -224.112141502
1.1554   82.2220   -224.106991230
1.1554   84.4442   -224.108585775
1.1554   86.6664   -224.115451863
1.1554   88.8886   -224.125927918
1.1554   91.1108   -224.138741966
1.1554   93.3330   -224.152931281
1.1554   95.5552   -224.167773861
1.1554   97.7774   -224.240761881
1.1554   99.9996   -224.253159166
1.1554   102.2218   -224.263503083
1.1554   104.4440   -224.271984053
1.1554   106.6662   -224.278769017
1.1554   108.8884   -224.284004718
1.1554   111.1106   -224.287820581
1.1554   113.3328   -224.290331226
1.1554   115.5550   -224.291638635
1.1554   117.7772   -224.291834032
1.1554   119.9994   -224.290999516
1.1554   122.2216   -224.289209485
1.1554   124.4438   -224.286531894
1.1554   126.6660   -224.283029387
1.1554   128.8882   -224.278760335
1.1554   131.1104   -224.241857183
1.1554   133.3326   -224.237689831
1.1554   135.5548   -224.233159272
1.1554   137.7770   -224.228325374
1.1554   139.9992   -224.223245853
1.1554   142.2214   -224.217976756
1.1554   144.4436   -224.212572903
1.1554   146.6658   -224.207088302
1.1554   148.8880   -224.201576512
1.1554   151.1102   -224.196090965
1.1554   153.3324   -224.190685231
1.1554   155.5546   -224.185413228
1.1554   157.7768   -224.180329361
1.1554   159.9990   -224.175488574
                         
1.1776   60.0000   -224.115103280
1.1776   62.2222   -224.132950165
1.1776   64.4444   -224.144631246
1.1776   66.6666   -224.151502529
1.1776   68.8888   -224.154614493
1.1776   71.1110   -224.154781203
1.1776   73.3332   -224.152633803
1.1776   75.5554   -224.148662142
1.1776   77.7776   -224.143247191
1.1776   79.9998   -224.136686083
1.1776   82.2220   -224.131726648
1.1776   84.4442   -224.133089107
1.1776   86.6664   -224.139100937
1.1776   88.8886   -224.148268803
1.1776   91.1108   -224.159453351
1.1776   93.3330   -224.234802131
1.1776   95.5552   -224.250273833
1.1776   97.7774   -224.263407480
1.1776   99.9996   -224.274436725
1.1776   102.2218   -224.283565280
1.1776   104.4440   -224.290970978
1.1776   106.6662   -224.296809399
1.1776   108.8884   -224.301217063
1.1776   111.1106   -224.304314190
1.1776   113.3328   -224.306207087
1.1776   115.5550   -224.306990199
1.1776   117.7772   -224.306747867
1.1776   119.9994   -224.305555858
1.1776   122.2216   -224.303482696
1.1776   124.4438   -224.300590839
1.1776   126.6660   -224.296937739
1.1776   128.8882   -224.292576823
1.1776   131.1104   -224.248279135
1.1776   133.3326   -224.244506963
1.1776   135.5548   -224.240388222
1.1776   137.7770   -224.235977432
1.1776   139.9992   -224.231327269
1.1776   142.2214   -224.226489025
1.1776   144.4436   -224.221513041
1.1776   146.6658   -224.216449099
1.1776   148.8880   -224.211346772
1.1776   151.1102   -224.206255738
1.1776   153.3324   -224.201226049
1.1776   155.5546   -224.196308356
1.1776   157.7768   -224.191554082
1.1776   159.9990   -224.187015518
                         
1.1998   60.0000   -224.147974593
1.1998   62.2222   -224.162678940
1.1998   64.4444   -224.171826625
1.1998   66.6666   -224.176660380
1.1998   68.8888   -224.178139239
1.1998   71.1110   -224.177003625
1.1998   73.3332   -224.173825692
1.1998   75.5554   -224.169048384
1.1998   77.7776   -224.163015596
1.1998   79.9998   -224.155995231
1.1998   82.2220   -224.151291304
1.1998   84.4442   -224.152372969
1.1998   86.6664   -224.157554912
1.1998   88.8886   -224.165497100
1.1998   91.1108   -224.175179775
1.1998   93.3330   -224.255764458
1.1998   95.5552   -224.269682088
1.1998   97.7774   -224.281431214
1.1998   99.9996   -224.291230873
1.1998   102.2218   -224.299271510
1.1998   104.4440   -224.305719000
1.1998   106.6662   -224.310718184
1.1998   108.8884   -224.314395945
1.1998   111.1106   -224.316863836
1.1998   113.3328   -224.318220339
1.1998   115.5550   -224.318552787
1.1998   117.7772   -224.317939017
1.1998   119.9994   -224.316448797
1.1998   122.2216   -224.314145073
1.1998   124.4438   -224.311085069
1.1998   126.6660   -224.307321293
1.1998   128.8882   -224.302902458
1.1998   131.1104   -224.297874373
1.1998   133.3326   -224.292280809
1.1998   135.5548   -224.244118236
1.1998   137.7770   -224.240094732
1.1998   139.9992   -224.235838084
1.1998   142.2214   -224.231395366
1.1998   144.4436   -224.226812933
1.1998   146.6658   -224.222136788
1.1998   148.8880   -224.217412918
1.1998   151.1102   -224.212687594
1.1998   153.3324   -224.208007640
1.1998   155.5546   -224.203420671
1.1998   157.7768   -224.198975287
1.1998   159.9990   -224.194721213
                         
1.2220   60.0000   -224.174803619
1.2220   62.2222   -224.186671212
1.2220   64.4444   -224.193539950
1.2220   66.6666   -224.196547220
1.2220   68.8888   -224.196567518
1.2220   71.1110   -224.194273738
1.2220   73.3332   -224.190184492
1.2220   75.5554   -224.184700587
1.2220   77.7776   -224.178132901
1.2220   79.9998   
1.2220   82.2220   -224.166328941
1.2220   84.4442   -224.167106708
1.2220   86.6664   -224.171500483
1.2220   88.8886   -224.178309227
1.2220   91.1108   -224.257670048
1.2220   93.3330   -224.272429199
1.2220   95.5552   -224.284941085
1.2220   97.7774   -224.295442386
1.2220   99.9996   -224.304138125
1.2220   102.2218   -224.311206125
1.2220   104.4440   -224.316800948
1.2220   106.6662   -224.321057314
1.2220   108.8884   -224.324093033
1.2220   111.1106   -224.326011508
1.2220   113.3328   -224.326903849
1.2220   115.5550   -224.326850684
1.2220   117.7772   -224.325923701
1.2220   119.9994   -224.324186985
1.2220   122.2216   -224.321698190
1.2220   124.4438   -224.318509571
1.2220   126.6660   -224.314668939
1.2220   128.8882   -224.310220538
1.2220   131.1104   -224.305205893
1.2220   133.3326   -224.299664645
1.2220   135.5548   -224.293635395
1.2220   137.7770   -224.287156584
1.2220   139.9992   -224.237347277
1.2220   142.2214   -224.233266644
1.2220   144.4436   -224.229045621
1.2220   146.6658   -224.224726797
1.2220   148.8880   -224.220352889
1.2220   151.1102   -224.215967026
1.2220   153.3324   -224.211613022
1.2220   155.5546   -224.207335612
1.2220   157.7768   -224.203180675
1.2220   159.9990   -224.199195406
                         
1.2442   60.0000   -224.196318814
1.2442   62.2222   -224.205624678
1.2442   64.4444   -224.210442353
1.2442   66.6666   -224.211811392
1.2442   68.8888   -224.210528358
1.2442   71.1110   -224.207204504
1.2442   73.3332   -224.202310094
1.2442   75.5554   -224.196208266
1.2442   77.7776   -224.189180554
1.2442   79.9998   -224.181526687
1.2442   82.2220   -224.177412085
1.2442   84.4442   -224.177884425
1.2442   86.6664   -224.181546130
1.2442   88.8886   -224.256357873
1.2442   91.1108   -224.272027520
1.2442   93.3330   -224.285354623
1.2442   95.5552   -224.296596139
1.2442   97.7774   -224.305973924
1.2442   99.9996   -224.313679646
1.2442   102.2218   -224.319879170
1.2442   104.4440   -224.324716387
1.2442   106.6662   -224.328316492
1.2442   108.8884   -224.330788773
1.2442   111.1106   -224.332228963
1.2442   113.3328   -224.332721232
1.2442   115.5550   -224.332339879
1.2442   117.7772   -224.331150780
1.2442   119.9994   -224.329212643
1.2442   122.2216   -224.326578106
1.2442   124.4438   -224.323294727
1.2442   126.6660   -224.319405877
1.2442   128.8882   -224.314951585
1.2442   131.1104   -224.309969345
1.2442   133.3326   -224.304494917
1.2442   135.5548   -224.298563131
1.2442   137.7770   -224.292208722
1.2442   139.9992   -224.285467209
1.2442   142.2214   -224.278375846
1.2442   144.4436   -224.228716068
1.2442   146.6658   -224.224726369
1.2442   148.8880   -224.255423894
1.2442   151.1102   -224.216605815
1.2442   153.3324   -224.212556103
1.2442   155.5546   -224.208569047
1.2442   157.7768   -224.204687857
1.2442   159.9990   -224.200957193
                         
1.2664   60.0000   -224.213160329
1.2664   62.2222   -224.220151741
1.2664   64.4444   -224.223122403
1.2664   66.6666   -224.223021199
1.2664   68.8888   -224.220573124
1.2664   71.1110   -224.216333441
1.2664   73.3332   -224.210728977
1.2664   75.5554   -224.204089291
1.2664   77.7776   -224.196669848
1.2664   79.9998   -224.188933888
1.2664   82.2220   -224.185050494
1.2664   84.4442   -224.185234195
1.2664   86.6664   -224.252133009
1.2664   88.8886   -224.268795276
1.2664   91.1108   -224.283001052
1.2664   93.3330   -224.295030547
1.2664   95.5552   -224.305125027
1.2664   97.7774   -224.313492179
1.2664   99.9996   -224.320310995
1.2664   102.2218   -224.325736056
1.2664   104.4440   -224.329901212
1.2664   106.6662   -224.332922712
1.2664   108.8884   -224.334901834
1.2664   111.1106   -224.335927096
1.2664   113.3328   -224.336076128
1.2664   115.5550   -224.335417255
1.2664   117.7772   -224.334010863
1.2664   119.9994   -224.331910579
1.2664   122.2216   -224.329164311
1.2664   124.4438   -224.325815187
1.2664   126.6660   -224.321902412
1.2664   128.8882   -224.317462067
1.2664   131.1104   -224.312527887
1.2664   133.3326   -224.307132011
1.2664   135.5548   -224.301305755
1.2664   137.7770   -224.295080387
1.2664   139.9992   -224.288487963
1.2664   142.2214   -224.281562216
1.2664   144.4436   -224.274339545
1.2664   146.6658   -224.222585101
1.2664   148.8880   -224.218834553
1.2664   151.1102   -224.251318334
1.2664   153.3324   -224.243367459
1.2664   155.5546   -224.207577700
1.2664   157.7768   -224.203954763
1.2664   159.9990   -224.200465422
                         
1.2886   60.0000   -224.225890852
1.2886   62.2222   -224.230790078
1.2886   64.4444   -224.232096448
1.2886   66.6666   -224.230675066
1.2886   68.8888   -224.227185497
1.2886   71.1110   -224.222132401
1.2886   73.3332   -224.215903744
1.2886   75.5554   -224.208799191
1.2886   77.7776   -224.201050959
1.2886   79.9998   -224.193379822
1.2886   82.2220   -224.189698818
1.2886   84.4442   -224.189626487
1.2886   86.6664   -224.262996325
1.2886   88.8886   -224.278156857
1.2886   91.1108   -224.291032616
1.2886   93.3330   -224.301887201
1.2886   95.5552   -224.310946823
1.2886   97.7774   -224.318405701
1.2886   99.9996   -224.324430850
1.2886   102.2218   -224.329166228
1.2886   104.4440   -224.332736259
1.2886   106.6662   -224.335248789
1.2886   108.8884   -224.336797565
1.2886   111.1106   -224.337464313
1.2886   113.3328   -224.337320498
1.2886   115.5550   -224.336428809
1.2886   117.7772   -224.334844455
1.2886   119.9994   -224.332616277
1.2886   122.2216   -224.329787741
1.2886   124.4438   -224.326397832
1.2886   126.6660   -224.322481871
1.2886   128.8882   -224.318072279
1.2886   131.1104   -224.313199309
1.2886   133.3326   -224.307891763
1.2886   135.5548   -224.302177700
1.2886   137.7770   -224.296085172
1.2886   139.9992   -224.289642985
1.2886   142.2214   -224.282881539
1.2886   144.4436   -224.275833741
1.2886   146.6658   -224.268536063
1.2886   148.8880   -224.261029763
1.2886   151.1102   -224.253362310
1.2886   153.3324   -224.245589057
1.2886   155.5546   -224.237775146
1.2886   157.7768   -224.229997584
1.2886   159.9990   -224.222347324
                         
1.3108   60.0000   -224.235005095
1.3108   62.2222   -224.238011886
1.3108   64.4444   -224.237817671
1.3108   66.6666   -224.235210426
1.3108   68.8888   -224.230790182
1.3108   71.1110   -224.225016085
1.3108   73.3332   -224.218241412
1.3108   75.5554   -224.210739188
1.3108   77.7776   -224.202720731
1.3108   79.9998   -224.195252229
1.3108   82.2220   -224.191763702
1.3108   84.4442   -224.191482054
1.3108   86.6664   -224.271051526
1.3108   88.8886   -224.284843897
1.3108   91.1108   -224.296512003
1.3108   93.3330   -224.306303441
1.3108   95.5552   -224.314430079
1.3108   97.7774   -224.321073385
1.3108   99.9996   -224.326389097
1.3108   102.2218   -224.330511201
1.3108   104.4440   -224.333555269
1.3108   106.6662   -224.335621253
1.3108   108.8884   -224.336795815
1.3108   111.1106   -224.337154288
1.3108   113.3328   -224.336762320
1.3108   115.5550   -224.335677299
1.3108   117.7772   -224.333949561
1.3108   119.9994   -224.331623465
1.3108   122.2216   -224.328738335
1.3108   124.4438   -224.325329313
1.3108   126.6660   -224.321428140
1.3108   128.8882   -224.317063877
1.3108   131.1104   -224.312263599
1.3108   133.3326   -224.307053055
1.3108   135.5548   -224.301457329
1.3108   137.7770   -224.295501505
1.3108   139.9992   -224.289211368
1.3108   142.2214   -224.282614161
1.3108   144.4436   -224.275739434
1.3108   146.6658   -224.268620019
1.3108   148.8880   -224.261293198
1.3108   151.1102   -224.253802090
1.3108   153.3324   -224.246197344
1.3108   155.5546   -224.238539143
1.3108   157.7768   -224.230899520
1.3108   159.9990   -224.223364856
                         
1.3330   60.0000   -224.240938111
1.3330   62.2222   -224.242232003
1.3330   64.4444   -224.240684042
1.3330   66.6666   -224.237011502
1.3330   68.8888   -224.231760508
1.3330   71.1110   -224.225349426
1.3330   73.3332   -224.218100583
1.3330   75.5554   -224.210263138
1.3330   77.7776   -224.202029416
1.3330   79.9998   -224.194899314
1.3330   82.2220   -224.191610608
1.3330   84.4442   -224.261873185
1.3330   86.6664   -224.276666337
1.3330   88.8886   -224.289212837
1.3330   91.1108   -224.299784895
1.3330   93.3330   -224.308614807
1.3330   95.5552   -224.315900834
1.3330   97.7774   -224.321812434
1.3330   99.9996   -224.326494754
1.3330   102.2218   -224.330072417
1.3330   104.4440   -224.332652687
1.3330   106.6662   -224.334328096
1.3330   108.8884   -224.335178640
1.3330   111.1106   -224.335273625
1.3330   113.3328   -224.334673235
1.3330   115.5550   -224.333429872
1.3330   117.7772   -224.331589324
1.3330   119.9994   -224.329191781
1.3330   122.2216   -224.326272743
1.3330   124.4438   -224.322863831
1.3330   126.6660   -224.318993531
1.3330   128.8882   -224.314687872
1.3330   131.1104   -224.309971071
1.3330   133.3326   -224.304866139
1.3330   135.5548   -224.299395481
1.3330   137.7770   -224.293581491
1.3330   139.9992   -224.287447180
1.3330   142.2214   -224.281016839
1.3330   144.4436   -224.274316800
1.3330   146.6658   -224.267376318
1.3330   148.8880   -224.260228637
1.3330   151.1102   -224.252912306
1.3330   153.3324   -224.245472833
1.3330   155.5546   -224.237964754
1.3330   157.7768   -224.230454177
1.3330   159.9990   -224.223021764
                         
1.3552   60.0000   -224.244072619
1.3552   62.2222   -224.243815052
1.3552   64.4444   -224.241045302
1.3552   66.6666   -224.236416132
1.3552   68.8888   -224.230425081
1.3552   71.1110   -224.223454038
1.3552   73.3332   -224.215797667
1.3552   75.5554   -224.207683556
1.3552   77.7776   -224.199288673
1.3552   79.9998   -224.192635517
1.3552   82.2220   -224.189570762
1.3552   84.4442   -224.266668902
1.3552   86.6664   -224.280171766
1.3552   88.8886   -224.291584035
1.3552   91.1108   -224.301161594
1.3552   93.3330   -224.309122192
1.3552   95.5552   -224.315651254
1.3552   97.7774   -224.320906951
1.3552   99.9996   -224.325024494
1.3552   102.2218   -224.328119727
1.3552   104.4440   -224.330292109
1.3552   106.6662   -224.331627194
1.3552   108.8884   -224.332198707
1.3552   111.1106   -224.332070293
1.3552   113.3328   -224.331297011
1.3552   115.5550   -224.329926620
1.3552   117.7772   -224.328000688
1.3552   119.9994   -224.325555581
1.3552   122.2216   -224.322623321
1.3552   124.4438   -224.319232365
1.3552   126.6660   -224.315408302
1.3552   128.8882   -224.311174495
1.3552   131.1104   -224.306552667
1.3552   133.3326   -224.301563453
1.3552   135.5548   -224.296226934
1.3552   137.7770   -224.290563158
1.3552   139.9992   -224.284592674
1.3552   142.2214   -224.278337110
1.3552   144.4436   -224.271819803
1.3552   146.6658   -224.265066549
1.3552   148.8880   -224.258106516
1.3552   151.1102   -224.250973395
1.3552   153.3324   -224.243706900
1.3552   155.5546   -224.236354769
1.3552   157.7768   -224.228975412
1.3552   159.9990   -224.221641384
                         
1.3774   60.0000   -224.244745465
1.3774   62.2222   -224.243081748
1.3774   64.4444   -224.239209127
1.3774   66.6666   -224.233721769
1.3774   68.8888   -224.227073576
1.3774   71.1110   -224.219613824
1.3774   73.3332   -224.211612298
1.3774   75.5554   -224.203276852
1.3774   77.7776   -224.194977591
1.3774   79.9998   -224.188747581
1.3774   82.2220   -224.254996909
1.3774   84.4442   -224.269548891
1.3774   86.6664   -224.281873193
1.3774   88.8886   -224.292252771
1.3774   91.1108   -224.300927936
1.3774   93.3330   -224.308102686
1.3774   95.5552   -224.313950385
1.3774   97.7774   -224.318618619
1.3774   99.9996   -224.322233290
1.3774   102.2218   -224.324902005
1.3774   104.4440   -224.326716894
1.3774   106.6662   -224.327756959
1.3774   108.8884   -224.328090041
1.3774   111.1106   -224.327774495
1.3774   113.3328   -224.326860619
1.3774   115.5550   -224.325391889
1.3774   117.7772   -224.323406034
1.3774   119.9994   -224.320935975
1.3774   122.2216   -224.318010658
1.3774   124.4438   -224.314655790
1.3774   126.6660   -224.310894497
1.3774   128.8882   -224.306747917
1.3774   131.1104   -224.302235741
1.3774   133.3326   -224.297376708
1.3774   135.5548   -224.292189067
1.3774   137.7770   -224.286691031
1.3774   139.9992   -224.280901212
1.3774   142.2214   -224.274839081
1.3774   144.4436   -224.268525453
